timestamp,mom_open_5,mom_high_5,mom_low_5,mom_close_5,mom_open_21,mom_high_21,mom_low_21,mom_close_21,mom_open_63,mom_high_63,mom_low_63,mom_close_63,rvol_open_21,rvol_high_21,rvol_low_21,rvol_close_21,rvol_open_63,rvol_high_63,rvol_low_63,rvol_close_63,pca_1,pca_2,pca_3,pca_4,pca_5,dcc_open_high,dcc_open_low,dcc_open_close,dcc_high_low,dcc_high_close,dcc_low_close,regime_prob
2016-04-19,0.008863694394584176,0.0039653368675411915,0.006627838226450633,0.0023886720110411763,-0.003275543675254136,-0.006087269388650257,-0.008844597853981187,-0.010397923699605016,-0.037744518158143045,-0.04736768882288914,-0.041714534584425034,-0.04389837553166086,0.055840586107467276,0.054337255821214146,0.06205850875668879,0.055218041753740954,0.0843427988414914,0.087157437048881,0.08654629440645925,0.08389484065148817,-1.3861771997952579,0.1972315523457911,2.2115034651407584,0.6515153792366032,-1.5002302189712804,0.6883368326237411,0.600260834845298,0.19764492692269664,0.4376922440359067,0.4473095738438734,0.7164837323936544,0.5766545647450895
2016-04-20,0.0026161648317437336,-0.0015799574441158204,0.00045563276787788376,-0.0019199283101258013,-0.010284319609735637,-0.00888295040975276,-0.010873365708323868,-0.007545505702445193,-0.043676034422166055,-0.04548245268450736,-0.0457432441685961,-0.04573866921195299,0.056240742596480243,0.05243407164915624,0.061396854345966326,0.05775510435639582,0.08447681605836008,0.08723866557319196,0.08601064120915602,0.08330270608180969,-2.067680081409157,0.4002831024193342,1.4602386113266013,0.830939642783156,-1.4827378644392832,0.6900704641499901,0.6072344267563696,0.21364044512977007,0.45319440554131224,0.46307628536256784,0.7273313717920041,0.5506186842229804
2016-04-21,-0.0015813851708545157,-0.003715174551863362,-0.008054039339714589,-0.002143139955143619,-0.007545505702445193,-0.010323251462246524,-0.014361076802707193,-0.009552244346845207,-0.046062590825755395,-0.04402012341446124,-0.04748765665868347,-0.03962887110738941,0.058601354259665894,0.051550335991778114,0.059778835319233115,0.05663206571501347,0.0836948673996748,0.08732947617809689,0.08588704620283552,0.0829299611087295,-2.4332542129322947,0.4978535580695433,0.8647207810573323,0.9137102629708865,-1.4976544020328904,0.6590867678608384,0.5920469593118328,0.14688532899568912,0.45417163275423966,0.46479966849985477,0.7025833458715111,0.5418661225470578
2016-04-22,-0.0019177624468648818,0.0024719113710448826,0.0003394625209401231,0.005855872589561328,-0.00944039377908698,-0.006264703339327771,-0.011026214320444053,-0.004257709513232746,-0.03962887110738941,-0.03625541702301005,-0.03926857680280667,-0.0324782771554841,0.057581379619673585,0.05484595830684521,0.06361613965226998,0.06040716633804129,0.0832541128722929,0.08798384136890185,0.08715209399452616,0.08384556501807489,-1.5400981960491102,0.4467047644506634,1.522342015941738,0.6010075670261121,-1.395352517833131,0.6526225393782219,0.5721449895638322,0.15315317179891158,0.4540489306159421,0.4695869334792265,0.6983120482784975,0.5853847296131904
2016-04-25,0.004616345528497212,0.00461374812687064,0.004411023382417376,0.0038392097743897707,-0.004706945819080752,-0.006155931914218787,-0.008764101040550226,-0.00796995855954262,-0.03303620320656164,-0.033778045677062524,-0.03318655362087358,-0.03281527121456308,0.06075740986099595,0.05484076943065148,0.06442907623292775,0.06160704868014517,0.08404252011861342,0.08785421138237254,0.08715774013259897,0.08389497643161364,-1.1279556491461702,0.42579697508411846,1.8146015443128103,0.4374401525336053,-1.3561694540103606,0.6410379190483932,0.5574666690042975,0.15963548058440305,0.5025439651503057,0.5116539711292636,0.7231221669579151,0.6010967035265039
2016-04-26,0.003726501969254975,0.004174900281167224,0.00420526845786473,0.005099450112349274,-0.009646737737042471,-0.009190829098857572,-0.010604792525692755,-0.00911398713770624,-0.033037036220307625,-0.03496318064419346,-0.033349435278547765,-0.03247255178881571,0.061332535153038825,0.0555615405732491,0.06571094445532998,0.06206296961768743,0.08404263497248998,0.08795203785787875,0.08719091576948715,0.0838519986690909,-1.2935216656930406,0.5180972466262062,1.8528485302779734,0.2477383178361855,-1.318164562966073,0.6102971309764962,0.5666685658696374,0.099358562576713,0.49582915830284174,0.5085370710838244,0.6780700061752962,0.5645146732270506
2016-04-27,0.004985846022479895,0.0011287956949787153,0.003977956032700264,-0.0022634685987795444,-0.00922598803383047,-0.009655402281836062,-0.003057933183039291,-0.003393284558980289,-0.03247255178881571,-0.04230104459057357,-0.03510696522364434,-0.044973798918388236,0.06110887109098881,0.0556915034114247,0.06033729795638314,0.05603381044168635,0.08397205811014594,0.08714598856422115,0.08708363304108095,0.08108634456103503,-1.4981289253093821,0.3203537388058254,1.5754391898680176,0.765204057977861,-1.3995921009900005,0.6193880644019999,0.5831279229224958,0.12042688859577601,0.5143272801731812,0.5218766136476705,0.684425812822287,0.613933995792967
2016-04-28,-0.0022634685987795444,-0.0020322915428828275,0.001593263111593024,-0.005775453458166407,-0.003393284558980289,-0.0010166620474669763,-0.0004547521679097166,-0.0019288597345785696,-0.044865474160658975,-0.04378324763215527,-0.04110396522445786,-0.04181638921339356,0.05477673311829341,0.04269941648224257,0.058281936399435276,0.055041190509119195,0.0812689356327153,0.08717241830048968,0.0867738553140571,0.08056681866396631,-1.7864509179980517,0.009144818118251078,0.9760590881586007,1.387263132577629,-1.6608294707558124,0.6230480103688856,0.5772045935318887,0.1335049757552826,0.5122327407773468,0.529451473659826,0.6775462791899314,0.6774520896491567
2016-04-29,-0.00566188807277368,-0.011739608807260313,-0.013095899739428346,-0.019959837047999737,-0.001815294349185842,-0.0036268882554884585,-0.00423220534484417,-0.006394175702077037,-0.041593897298837,-0.04180708880806268,-0.04647312195068205,-0.047097793081730316,0.05370135430085198,0.04511796224413159,0.06298512564934364,0.0609802478454587,0.08074064955356511,0.08671480956832872,0.08792613796585891,0.08194269870936045,-2.811730710468668,0.5593130035529184,-0.5767317121452067,1.8138990154326848,-1.541291166830524,0.6257898087548887,0.5835439651087538,0.14393664496772202,0.5187921193633638,0.5365789925923824,0.6805306685638601,0.6463057805367608
2016-05-02,-0.01985430241248827,-0.019957573621061916,-0.022483115366475917,-0.022798206150882058,-0.006737877372413575,-0.009574905021162927,-0.009076870500064449,-0.011464071443928137,-0.047550766456267796,-0.048839249143713126,-0.034709166372015335,-0.039340440972183074,0.060589915937679956,0.053308824980321676,0.06689739318900201,0.06463214760192129,0.08232218600854128,0.08816337516288095,0.08105650580674285,0.07810375881999841,-3.7440515831008563,1.1002341178781931,-1.866183633345659,1.7942377144804587,-1.1188167538158524,0.6291431500028573,0.5790773522451974,0.17678532945694234,0.5628372081724815,0.5802092485892609,0.7307659663772599,0.5702080602676582
2016-05-03,-0.022685498345747263,-0.020821049100920377,-0.02410585043755259,-0.01756031440432168,-0.011805971270610532,-0.011772237216227999,-0.017505917513614494,-0.009730487169115037,-0.038564172566137866,-0.0374592532534474,-0.03370014492632513,-0.026226172473358803,0.0639048731669774,0.05442918336299874,0.06962520927415539,0.06528489926619678,0.0777508503150114,0.083423365038733,0.08072379471072176,0.07551285896116763,-3.7098298826034304,1.056173754154059,-2.0729291277924258,1.2480018816168024,-0.8335113886662902,0.6994473042130186,0.6352310757171072,0.28361325936602755,0.621708434583698,0.6322149731784472,0.7552800274632561,0.5135685559938389
2016-05-04,-0.01744528593464867,-0.016722987975488934,-0.016122926577635782,-0.014493834321951823,-0.009615458699442025,-0.011519944906306895,-0.010435276163694523,-0.009496095614121985,-0.026223195099102467,-0.0318383180223725,-0.02706555931565731,-0.029562150461435413,0.06469176803310132,0.05458143163951733,0.07575270203730791,0.06533150237387833,0.07563309915693564,0.0834018754233553,0.0823884346179351,0.0750082730110691,-2.9556715975803214,0.9300077944416687,-1.4623008365394101,1.0122192873288876,-0.7451768008620262,0.709886750101048,0.6666957538196036,0.23059906309696554,0.638424455181446,0.5932805391308744,0.676390528816924,0.5460482732445645
2016-05-05,-0.014263949263468176,-0.00794285351393674,-0.011091532150990152,-0.004325069341720833,-0.009266210555638338,-0.005113356973925343,-0.005503969862937275,-0.0005701579491931563,-0.03033622555197872,-0.026863093251727296,-0.02475711270747552,-0.01774960396383747,0.0647651754516145,0.06042968520683932,0.07611818772455173,0.07120190441630786,0.07489785269690519,0.08459396583512342,0.08259202170185258,0.07643856678249726,-1.913854321083424,0.8280172198322349,-0.5523229607062632,0.9313427382541327,-0.5771654714880352,0.7102640554632903,0.6586187145251515,0.22798950068255167,0.6317886580046719,0.5926196619476315,0.6427157310172801,0.6178410841367211
2016-05-06,-0.004438634727113561,-0.0031843538792507564,-0.0004586104184943207,0.0042293027549377415,-0.0005701579491931563,-0.004319170160818314,-0.0011461319306225737,-0.002620039090637044,-0.018085719590776483,-0.01984952956860335,-0.011289246985155488,-0.01010052279988724,0.07034915318756907,0.06041998152710295,0.0765644959468417,0.07080142737060026,0.07609540248112329,0.08356935307551325,0.08002922086297724,0.07495858668032704,-0.7130561174902788,0.5210448811012983,0.41358552696089707,0.420542971672072,-0.4661906488183884,0.6748159149894758,0.6560689132283685,0.22180894276483748,0.6261484522781744,0.6449250552082478,0.635083165818806,0.6538968959978886
2016-05-09,0.005029156788070255,0.006507243693693238,0.010219989051611478,0.01248942043720705,-0.0022776458997969817,-0.002273244898015059,-0.00011424001840262821,0.0007974027875962408,-0.009644370437091265,-0.018378103366438095,-0.009664107958247334,-0.009181135616735184,0.06992655195249181,0.06048763215517825,0.07712138844755438,0.07082828828965831,0.07448013601635589,0.08361173234567479,0.08028722855511772,0.07502848875096206,0.2570504939670984,0.18662312778535087,1.7748784476474555,-0.06470688935002401,-0.4415410832145967,0.6296280248634915,0.6500228445977615,0.20268366961192172,0.6201438880267539,0.6435052507939888,0.6291943662609707,0.6647458642981153
2016-05-10,0.01248942043720705,0.011658607308714125,0.018076596065882605,0.011210366772114289,0.0019376537663279292,0.00125078190165262,0.0034289666698508747,0.0033042814773348306,-0.00929395786540227,-0.007472014838701052,-0.0028485178492881347,-0.005105814688829272,0.06928083283004705,0.06021312262359419,0.07677641053117895,0.07068239800992025,0.07450362343782858,0.0815269439482104,0.07957586579760938,0.07482953585994581,1.0271281246141153,-0.09774857184596616,2.306095037355409,-0.21606210320679892,-0.4211038793236352,0.6279732585200095,0.6414693474300207,0.19954967483041836,0.6171077365439639,0.6434114663696383,0.6309852689080973,0.7055682878022608
2016-05-11,0.011095338302441277,0.008680808367426018,0.006549112854774469,0.005959903028290331,0.0034184171848147815,-0.0018179757307935918,0.0011458692671227622,-0.0034223168241644397,-0.005218981666825884,-0.013442732788063155,-0.010254162995050553,-0.014746183722673015,0.06932293692921046,0.059728194879715674,0.07775387297430693,0.07210035629797314,0.07430372038311099,0.08082271886144067,0.07951954979604658,0.07461072951351011,0.2788529176530885,0.11958159790942119,1.6319772499906384,0.0071251667618090495,-0.3891733846332805,0.6278256031974377,0.6409603047565188,0.19776607342474203,0.6168335232151704,0.6431145924516612,0.6310518361237346,0.6639941120037791
2016-05-12,0.005730017969806683,0.0015936258352779453,0.005618314383100731,0.0020510490326118846,-0.0033084280933312615,-0.008607074652744837,-0.0035382106192516916,-0.008839586117200413,-0.016321341564104377,-0.02149168514574934,-0.016667997426774078,-0.0191663138736146,0.07077454631236832,0.05443980024028983,0.07465513866793887,0.06526457932365079,0.07359485617161637,0.07910935610496878,0.0778555660706731,0.07306399131037782,-0.725298393311151,0.08296646356948088,1.2219227051055823,-0.003720953813982882,-0.4839009765234732,0.6221782561616072,0.6186293633055713,0.17598064810241837,0.6122191382231894,0.6339995585872503,0.6442496199762752,0.5700301087712133
2016-05-13,0.002164872947139296,0.009071385485823619,0.00719879701409204,0.008179075472362352,-0.008387219063401716,-0.00450501944482988,-0.0077124120517595846,-0.004064587282668508,-0.018940814265185887,-0.014233919218072821,-0.016934249784721703,-0.015157759474980645,0.06432361910207494,0.05973868384120285,0.06986846758702737,0.06889508885847477,0.07278295718691376,0.08067724389003958,0.07779130250942953,0.07403781951577332,-0.41818255135301413,-0.0023446364479198633,1.6437226282541133,-0.22727105663185032,-0.5049861882459036,0.6051979767824801,0.5802746524372946,0.11916245900291282,0.6077163430595984,0.6191516793428612,0.6440612868840392,0.5645585748582271
2016-05-16,0.0072702808024151105,0.0063521084728360155,0.006944867669494287,0.006016933632133972,-0.004291852081541037,-0.005075294264338073,-0.0024929191380756027,-0.0021482285382895816,-0.01561040178213191,-0.01759641927974838,-0.014529736944248861,-0.016501468893886637,0.0673151300607623,0.059880614480151556,0.07094876820537831,0.06845104177096992,0.07355452960280937,0.08063670526040843,0.07811361164653545,0.07400310588806393,-0.2390441317195868,0.016935275670580553,1.592771501237977,-0.024177563162934373,-0.4788915354667213,0.6223882207148436,0.5976091104141823,0.16974819107808004,0.626944945127857,0.6610102183899633,0.6626515169598851,0.6025944775353294
2016-05-17,0.006130113418345115,0.0051006061275877534,0.005462007206876618,0.005218981666825884,-0.0028253395072945497,-0.0023714087111132987,-0.0011341727426513182,-0.00022629554294351095,-0.016388289107675494,-0.02058929171359361,-0.017436743029813892,-0.018166007515944105,0.0671913207641856,0.05927355594314667,0.07075063420384947,0.06821073009166968,0.07352202232467578,0.08034766464653942,0.07788938245971558,0.0738810701575078,-0.29824008844778693,-0.005221314093612521,1.4419920992168864,0.22660273507411818,-0.474537486329391,0.56839726363577,0.6134529464182754,0.15318270109672233,0.5956418083156437,0.658216309363046,0.6460773728724669,0.6274162433537573
2016-05-18,0.005218981666825884,0.013667124127499,0.011613474486637257,0.017669504896038454,-0.00022629554294351095,0.007883811529164217,0.006131505527309386,0.011858516060832838,-0.018166007515944105,-0.013150752322996853,-0.01572359437945689,-0.008496417797337077,0.06664631263722362,0.06451748468021007,0.0691032310538583,0.07163121360953759,0.07339648677789393,0.08195684531143377,0.07805906078992382,0.07559894728824933,0.8941727854977107,-0.20430495557353565,2.2758309752972696,0.34218871744214524,-0.39467739708860183,0.5679541490327463,0.612019309553138,0.14988021439123908,0.5938897652307514,0.6562969880237255,0.6444011255307831,0.7341880081849258
2016-05-19,0.017669504896038454,0.016917060710468654,0.017679517602933667,0.015698554931225586,0.01174491197096346,0.009889943501839638,0.013685674215804092,0.008778897124150975,-0.009720203898783142,-0.01575534643152314,-0.00950311808257387,-0.016007456074996568,0.07023897220983549,0.06518398327081294,0.07366234070771949,0.07001203933846922,0.07519315433844122,0.08135165363876186,0.07958526078199421,0.0731956300187499,1.645034789472627,-0.3430646378838535,2.920787392543626,0.42318619646744643,-0.3163749967403013,0.5210367297068832,0.6061523289179845,0.13747926880808425,0.5898813357691218,0.7080264655130666,0.6389101335352672,0.7813131684326675
2016-05-20,0.015584731016698175,0.007758514209059833,0.01289610632765005,0.007776001316310302,0.008778897124150975,0.006968669316093315,0.013237733615605055,0.005854553988785413,-0.015676567636528305,-0.018642350809279715,-0.016719069780974163,-0.018242997590275034,0.06867803023569473,0.0654700043270673,0.07373730588108761,0.07036941112490222,0.07353722243251701,0.08133006827971254,0.07837680212182584,0.07324587984621547,0.851669238017027,-0.16797072808319696,2.139429978369527,0.6960177521139548,-0.2756424133702753,0.5384667376481778,0.6633459595380957,0.16007788022543323,0.5995001496182156,0.7079014590169357,0.6227676044230702,0.7480703931938014
2016-05-23,0.008789779376920603,0.010236885616191488,0.008923083997707776,0.008789779376920603,0.006415689742244449,0.002689679980808532,0.00609070233869205,0.0007856782490696934,-0.017681861836816,-0.020712929678117387,-0.017721277353787965,-0.018012495002334178,0.06885710361816924,0.06321316305226067,0.0704092166420156,0.06765082381406837,0.07353345335428492,0.08110921716000755,0.07835992207592384,0.07325526299557462,0.3563490053621414,-0.143255515320676,1.9547316426368024,0.4675777441872016,-0.394160264465996,0.5262800317859023,0.654892051686991,0.1466247381573234,0.5979050552811015,0.7071173351163894,0.6216847870220371,0.6820762219210367
2016-05-24,0.00867659959070946,0.015036189926923058,0.010610777959413911,0.015384055017924156,0.0012349145549176987,0.008051033088939119,0.0050655818343452175,0.011318549700590874,-0.01790229609319187,-0.01294623890956327,-0.015818531914308806,-0.010861239431604691,0.0665348999984621,0.06529064541753413,0.07009524196337082,0.07009039747977748,0.07352866923743949,0.08161212556054252,0.07843642994566417,0.07462101347135522,0.9115946018490759,-0.23039649812671079,2.3372689354763607,0.3474985995400247,-0.38568558386603025,0.5225702663770773,0.6525678935542281,0.141230300521191,0.5944818139341209,0.7042781714830038,0.6196947969332429,0.7097703337231559
2016-05-25,0.015384055017924156,0.0075995001411822555,0.013269057835289422,0.005932742537106628,0.01143125750572567,0.011308411389179249,0.015195294904734077,0.012691808485590192,-0.010751004079015539,-0.019623604020492638,-0.00900756715808236,-0.020218332195450398,0.06922415609646956,0.06417757147707277,0.06937136019172123,0.06939084170677379,0.07488875457728061,0.08029414559592664,0.07911932856957737,0.07288635937824305,1.1038183253713094,-0.29734667294037614,1.954331704296677,0.9325614475640716,-0.3688905722058636,0.5040984753949671,0.6482002551166971,0.12981222158552494,0.5903243200449081,0.7263054976636255,0.6068295728542037,0.7785058944303705
2016-05-26,0.006044343452349957,0.002680367921458815,0.0014592807214411224,0.0007840941314629785,0.01280340940083352,0.011441515728319737,0.01116699890454495,0.011826459854393498,-0.021636786223512602,-0.02630716895179347,-0.02284419588291771,-0.02804334796533993,0.06854327798734532,0.06411505461667107,0.07135880464142319,0.06992194399041975,0.07233406231776107,0.07964075987137945,0.07693586686317261,0.07242511271701366,0.0807320652641066,-0.10678899751965142,1.0153612162613481,1.5302697666204275,-0.22918467977376786,0.4810532024050451,0.6770084537349209,0.09177905349587635,0.5715372074765419,0.7188562257572426,0.5601095766443229,0.7644196215455482
2016-05-27,0.0007840941314629785,0.007698782796026621,0.003254224944447756,0.009941439039860556,0.011826459854393498,0.016699743655002763,0.014898695448459787,0.021571446486812376,-0.027607760459813946,-0.025134396700646974,-0.02762301361999142,-0.02220359406003848,0.0691603326462061,0.06427234383823194,0.0705281219440705,0.0728378957025786,0.07232639216770682,0.0798364441975373,0.07591339308845509,0.07399487266919376,0.550778855587844,-0.21572417119506826,1.4251899633113834,1.7165007078842536,-0.16770900109486342,0.4865106651642043,0.6721803697803775,0.10081118357789641,0.5759177740624738,0.7186116410676586,0.5759379134545645,0.8044719779692302
2016-05-30,0.009491445270400328,0.008136922785943301,0.008621225653201794,0.006709183167340385,0.021569023085418457,0.022566211574012146,0.02780782773132219,0.027454698464409816,-0.022092452076039673,-0.024995820094914287,-0.024121440448043166,-0.02465727560463986,0.0722974916565305,0.06115329216195357,0.06436884685713085,0.06557564274132989,0.07389345746313826,0.07984738191217954,0.07658110682648485,0.0741392654916476,1.3162782307843846,-0.5967384164490341,1.686644465574686,2.173671801213324,-0.3973342338423629,0.4372495637721522,0.6462528009260639,0.02842321129481275,0.5752057837301844,0.7249714367392108,0.560292343930731,0.8668798724637456
2016-05-31,0.006709183167340385,0.0010018367844111808,0.00448129811114574,0.0007797271350211132,0.027798400134746354,0.029010443494412216,0.032029995311966875,0.034896482986494046,-0.02465727560463986,-0.024508067683015763,-0.018714903119970025,-0.01645445991806445,0.06416155574482638,0.05153727060746086,0.05900919195967637,0.05908549387741365,0.07405253838758065,0.07979587865244678,0.07512023591102943,0.0728308013721997,1.2318325082991513,-0.9908503269807337,0.7300992089980413,2.757442233174266,-0.7964295144315654,0.4346980140500303,0.6742650757201087,-0.022544509828960085,0.5711365582625828,0.7036943902253555,0.5018223698219236,0.895435750375205
2016-06-01,0.0007797271350211132,0.0013351136829693327,-0.002460576121216404,-0.0024583764755793103,0.034896482986494046,0.03346457417306896,0.03684056922107026,0.027793746414332562,-0.01645445991806445,-0.018943297738416645,-0.014011126572419375,-0.016532970201950076,0.058088540641616705,0.04810464113939538,0.05267549168999207,0.06310023745030836,0.07274251427136612,0.07929252922607537,0.07412558920104845,0.07285050799912715,1.127388046656527,-1.113365914392776,-0.05046570619236108,2.974283568948897,-0.9394879104036885,0.44790375926284043,0.678009774076261,-0.027431234462686502,0.5780593904783278,0.6877355035766635,0.4915855063807891,0.9004970380823375
2016-06-02,-0.002569977390822639,0.00022304003661113847,-0.00044878268452090697,0.0036881852369315127,0.02767871794465955,0.02838754374041981,0.026841142797659825,0.030008479413276834,-0.017412961458825746,-0.01877885737122087,-0.017465264014699833,-0.01241701097891472,0.062143446925387195,0.050478519780746675,0.049331845181255045,0.06328618995587246,0.07295916804310337,0.0792699540282594,0.07415457026436571,0.0730972944829308,0.9185874656972364,-0.998110059187816,0.1763199032615186,2.5572937883089812,-0.8758804799503571,0.4516109969475312,0.6665798495711025,-0.0362783834689843,0.5693771835636504,0.6541851088290451,0.5008719817823502,0.8672582970169234
2016-06-03,0.0036881852369315127,-0.0023368396546413345,-0.015353654509992487,-0.02259411574246699,0.029778594354793186,0.02230575751429817,0.010636573089457452,0.0033024000860662206,-0.01241701097891472,-0.01295053796343533,-0.028486842718637773,-0.032217551550797224,0.062350337190396066,0.04615578963985332,0.07122036048888464,0.09102242749612172,0.07313804211890615,0.07873902122469402,0.07872359969558537,0.08208484300199595,-0.5342139159363617,0.30947045635018444,-0.9842136207670296,2.407591272283645,-0.5360666894823518,0.47659284427688425,0.6682655042545533,-0.06920779203352655,0.576239403198282,0.6087400924499157,0.47637182863964445,0.7722020331396723
2016-06-06,-0.022023362030080942,-0.02075112315736699,-0.02175101246072418,-0.019013904651705466,0.003984295782451075,0.004999442295895912,0.00651542568909233,0.004211491057766609,-0.03142556613117685,-0.03453227946957427,-0.0317344564449074,-0.032078749475506,0.0887776471746058,0.07834548913371679,0.07109473975210345,0.0910571087038285,0.0815161803742722,0.0851868281093039,0.07861928610857354,0.08209412078048309,-2.292279112156936,1.9268739791287863,-2.1773383119463254,2.5241764167096314,0.17138516874095752,0.4808096244315917,0.4269332281622232,-0.1512115602724104,0.41793008242522905,0.3929464305735513,0.7015565349240538,0.6474415935969372
2016-06-07,-0.019013904651705466,-0.01932210191252405,-0.01804695945706844,-0.0199050710245975,0.0037553386949706336,0.003181097888194928,0.003763046803286957,0.0025019915246894953,-0.032078749475506,-0.04643236124064454,-0.014351339594992393,-0.015553114147573696,0.08877253236541797,0.07836867550649712,0.0700349768650857,0.09089257926623939,0.08148172228713702,0.08182805353112223,0.07175872688358398,0.07536725219107353,-2.116612045238158,1.597465647748609,-2.070291233406458,2.113389450313695,0.4010071866804102,0.7446222681990926,0.35749600666256126,-0.13078661703928673,0.33359022684718087,0.24203018365111437,0.6952615739087612,0.6312053092287186
2016-06-08,-0.0199050710245975,-0.021351524684300446,-0.018992205496700998,-0.018975044127168147,0.0025019915246894953,0.0004544421800543874,-0.00022823234151334026,-0.0023916644849498736,-0.015553114147573696,-0.024459875321988997,-0.017759643292363653,-0.021768185991132963,0.08868751315611013,0.07840607042227196,0.07062410290569424,0.0918542944256288,0.07469972625780132,0.06775491050058385,0.071908446971722,0.07552315556726774,-2.2203232682312937,1.3402984981719783,-2.3995837253951513,1.6588555085315975,0.7565776524366199,0.7409599360189408,0.3608214423305823,-0.1284611133530792,0.3343518748173862,0.24688801495216767,0.6925917505833444,0.5915385129232779
2016-06-09,-0.018975044127168147,-0.014149590365807388,-0.017547288969966227,-0.014495450167020876,-0.0023916644849498736,0.005557145007186404,0.0027447409729191297,0.009553126217965627,-0.0207635534346821,-0.02026377760831219,-0.021467325350039757,-0.018836749354680077,0.08967288011754554,0.07971733457405909,0.06943046033908003,0.09386629609318069,0.0749758933593248,0.06839722780682832,0.07159757696597696,0.07650140324636316,-1.693332560832482,1.2316788477442064,-1.8679357340952707,1.7631790180795728,0.796181236292499,0.7365761144105059,0.3610958877411376,-0.12452667180479868,0.34212788045597387,0.25814441251024595,0.6968242775066641,0.6457978929274125
2016-06-10,-0.014382270380809734,-0.009739791520802552,0.004653546789579535,0.010404979644814114,0.00966630600417677,0.010972340158217672,0.009671805495936256,0.01165633069826845,-0.018834637486614986,-0.015405529056479905,-0.017733349104597118,-0.012633629937619295,0.09184123694594955,0.08157887892634942,0.0751879961348431,0.09510718063290355,0.07568851721678335,0.06930221943280336,0.0730607628044191,0.077525823417203,0.04180177225199914,0.9035443363347653,0.11238931178691505,1.394360399668419,0.936980152453163,0.6792696477961279,0.3653078401656831,-0.1610334520476356,0.33174275382250973,0.30426419044850744,0.654602335173862,0.7271170935503637
2016-06-13,0.009610566367438553,0.008576962634757587,0.00771766400176796,0.005663170645734059,0.011429989202750332,0.00450501944482988,0.00703429267676825,0.0016955862311383157,-0.012746147518610002,-0.015720263529359943,-0.005749409896477944,-0.0067537402144147995,0.09289287487153829,0.07749140552567199,0.0740724986396923,0.0940058470116618,0.07665072684729547,0.06927399461097729,0.07018990552238089,0.07545786490085298,0.817174025418812,0.5131052800162436,1.5100382059257724,0.4348779880273502,0.8337475289076185,0.6992214085198336,0.4419553126147574,-0.07620175296858323,0.3945894267998804,0.3480186773960861,0.6760966292496832,0.6731393833501975
2016-06-14,0.005663170645734059,0.013295970519368164,0.006918872947661053,0.012865542541069766,0.0021482285382895816,0.010124959934727076,0.0037370520814537234,0.009350600433625289,-0.0067537402144147995,0.0014561749982804906,0.003623602651415425,0.009350600433625289,0.09213770508048678,0.07818915307229672,0.07315923634998633,0.09714626559338754,0.07453656867167452,0.06452613115443433,0.06773517240192789,0.07469900838459702,1.3240656792513354,0.3045681414883929,1.4583374475772646,-0.05086289538684961,1.0095193078778213,0.6892839721172475,0.4482899128247142,-0.10691226366917408,0.3991298409322102,0.3390805690746499,0.6530751437499764,0.6711846333355604
2016-06-15,0.01297766901985517,0.014658059265711718,0.010219232797096509,0.012014198686255764,0.00934954712619955,0.010011895318178352,0.00452899324870655,0.004403552534480007,0.009462726912410693,0.0060626659258481985,0.0037349372827594624,0.001014484672477417,0.0954653841862282,0.07819685827575781,0.07315544757607743,0.0987844527182778,0.07381214242489609,0.06383681542648419,0.06773818491836593,0.0749864385359707,1.7096102877682322,0.2533580053921732,1.7677324891260513,-0.21064696503420882,1.0795947621234216,0.6392435953750648,0.44342841809323186,-0.14212964397555652,0.39646346758943013,0.37600774277588994,0.6281500786958985,0.675514557249882
2016-06-16,0.012014198686255764,0.01559813928476124,0.01079126732612333,0.00744252420513479,0.004403552534480007,0.007488160164448643,0.0019225338124052027,-0.0006738544729380375,0.0009017133162823598,0.009284702304962603,-0.0007905585142665983,0.0007867378882897846,0.09720380791453023,0.07567889679450618,0.07268858007492641,0.09531539451841876,0.07411069032469109,0.06455372007867617,0.06715828863993017,0.07495047982234869,1.316358215561201,0.29315119899656195,1.7312995028475962,-0.35545534504578136,0.9950154061083187,0.6099519279519103,0.4343246401887048,-0.18577246654405416,0.39870382694182815,0.3726746916906804,0.6105529141906717,0.6226979415510513
2016-06-17,0.007329344418923647,0.00202292719019459,0.0023751637021380556,-0.0022527605832638464,-0.0006738544729380375,-0.003921793362056392,-0.0056325484048593555,-0.006294984816220983,0.0007867378882897846,-0.002914800269969514,-0.0028202398973791315,-0.005061593394515201,0.0936762328791943,0.08056247410796452,0.06727632640946747,0.09586210136470687,0.07409267457624148,0.0662404114039935,0.06701607781073775,0.07518994137212164,-0.04774859007808751,0.7016270031654561,0.5612943291624002,-0.26081452514962494,0.934488316121879,0.5284963879452299,0.4294362263825368,-0.199908397908202,0.3866091356568324,0.3906057872017439,0.6053234975548202,0.5168262360452321
2016-06-20,-0.006434520140469552,-0.006086583262976661,-0.00703429267676825,-0.002035048752078439,-0.010589261954417395,-0.009340078027206614,-0.01289610632765005,-0.008115463837250425,-0.009355870532711613,-0.012694660173359823,-0.014019449514752189,-0.011813154195310219,0.09731677952484796,0.08385134826643284,0.0722008223139509,0.09642554742279691,0.07567230150858989,0.06741302088347977,0.06842236426163648,0.07522836227169119,-1.3071532190309811,1.2901719935226035,-0.25980079755321106,-0.042228316014817885,1.0709384004147384,0.4420784190582935,0.4296996160188707,-0.21022345156126102,0.35791499682166894,0.4184178994462783,0.5967543388030614,0.42840892807201014
